"province","district","sector","cell","village","gid","lon","lat"
"Amajyepfo","Kamonyi","Nyarubaka","Kigusa","Kintama","E110S78",29.8556969613357,-2.09373446595774
"Iburasirazuba","Rwamagana","Gahengeri","Kibare","Rurambi","E115S77",30.3149675652807,-1.9899986147458
"Amajyepfo","Muhanga","Nyarusange","Mbiriri","Gasharu","E108S78",29.6552979073628,-2.04441540972281
"Iburengerazuba","Nyamasheke","Nyabitekeri","Mariba","Mataba","E101S81",29.0232555605434,-2.36603939200093
"Iburasirazuba","Ngoma","Jarama","Kigoma","Vunga","E116S80",30.4188625756478,-2.26401880909378
"Iburengerazuba","Karongi","Mutuntu","Gasharu","Mutuntu","E105S80",29.4124029099823,-2.23853942886392
"Iburasirazuba","Nyagatare","Matimba","Cyembogo","Kabeza","E117S67",30.4594316628278,-1.07365896922985
"Amajyepfo","Nyanza","Ntyazo","Katarara","Munyiginya","E111S82",29.9259406050292,-2.43294377803192
"Amajyaruguru","Gakenke","Coko","Nyange","Buhara","E109S75",29.7902314647735,-1.79747359765172
"Amajyepfo","Gisagara","Gikonko","Gikonko","Gahabwa","E110S83",29.8472353671668,-2.4886299997778
"Iburasirazuba","Nyagatare","Kiyombe","Gitenga","Gitenga","E113S71",30.1460301808156,-1.42207304003959
"Amajyepfo","Huye","Mukura","Bukomeye","Shingangabo","E109S85",29.7192804775943,-2.67481712386232
"Iburengerazuba","Rutsiro","Nyabirasi","Terimbere","Ruraji","E104S75",29.3355521582399,-1.75021530626833
"Iburasirazuba","Nyagatare","Karangazi","Kamate","Kigazi","E117S70",30.4500913523625,-1.3824626885605
"Umujyi wa Kigali","Gasabo","Bumbogo","Nkuzuzu","Akabenejuru","E114S76",30.1662610700467,-1.86215292533595
"Iburengerazuba","Karongi","Murambi","Muhororo","Nyabiranga","E107S79",29.5316120639854,-2.16739817274295
"Amajyepfo","Nyamagabe","Tare","Kaganza","Akanyirandori","E106S83",29.5050896469073,-2.50805553162993
"Iburengerazuba","Rutsiro","Mushubati","Gitwa","Rububa","E106S77",29.461668337727,-1.96584110562999
"Iburasirazuba","Kayonza","Murama","Bunyentongo","Shyanda","E118S77",30.5987954640157,-2.02225523779389
"Amajyaruguru","Rulindo","Rukozo","Bwimo","Kavumo","E111S73",29.936553454718,-1.64324481116137
"Amajyepfo","Kamonyi","Nyarubaka","Kigusa","Gaserege","E110S78",29.8376818065993,-2.08904664179897
"Amajyaruguru","Burera","Kagogo","Kayenzi","Rukoro","E109S70",29.7475513328835,-1.36382873168361
"Amajyepfo","Gisagara","Ndora","Bweya","Mirayi","E110S84",29.8001777096845,-2.6033171894155
"Iburasirazuba","Gatsibo","Muhura","Taba","Cyoga I","E115S75",30.285582344632,-1.75284324964169
"Iburasirazuba","Kayonza","Ruramira","Umubuga","Kamukire","E117S77",30.4996670453046,-2.00317855936166
"Amajyepfo","Ruhango","Mwendo","Saruheshyi","Ruhondo","E109S79",29.713959215817,-2.18265452047398
"Amajyaruguru","Gakenke","Muzo","Kabatezi","Gasave","E108S74",29.6979207062648,-1.71984334983448
"Iburasirazuba","Gatsibo","Kabarore","Kabarore","Bihinga","E116S73",30.3644089890119,-1.59352917293329
"Iburengerazuba","Rusizi","Nzahaha","Butambamo","Muguri","E100S85",28.9743014888034,-2.68183596632825
"Iburasirazuba","Kayonza","Rukara","Rukara","Karambo I","E117S75",30.4680363925293,-1.8359440503332
"Amajyepfo","Kamonyi","Kayenzi","Mataba","Kabana","E110S76",29.846543706018,-1.88151953570302
"Iburengerazuba","Rusizi","Nyakabuye","Mashyuza","Cyamura","E101S84",29.0191319067823,-2.59412152580833
"Iburasirazuba","Kayonza","Rwinkwavu","Mukoyoyo","Rebero","E119S77",30.6392949782511,-1.95727716542646
"Amajyaruguru","Burera","Cyeru","Ndongozi","Ntazi","E110S72",29.8397642513453,-1.53848499449266
"Amajyepfo","Nyamagabe","Kibirizi","Karambo","Nyirakiraro","E107S82",29.5746977706232,-2.40709172459843
"Iburasirazuba","Kayonza","Mukarange","Rugendabari","Nyakagarama","E118S76",30.5559250796113,-1.92257024697091
"Amajyepfo","Kamonyi","Kayenzi","Nyamirama","Kibuye","E110S76",29.8105315478069,-1.89921908490605
"Amajyepfo","Nyamagabe","Kibirizi","Ruhunga","Nyagishubi","E106S82",29.5050105955857,-2.46289843251535
"Amajyaruguru","Rulindo","Cyungo","Burehe","Sove","E111S73",29.9298011031163,-1.62287146366309
"Umujyi wa Kigali","Gasabo","Jali","Nkusi","Kigarama","E112S76",30.0086383584632,-1.85830710938477
"Iburasirazuba","Ngoma","Rukira","Nyaruvumu","Gatare","E118S79",30.5898987030856,-2.1394458671844
"Iburengerazuba","Nyabihu","Shyira","Kintarure","Remera","E108S74",29.6326419617561,-1.7237190617333
"Iburasirazuba","Ngoma","Rurenge","Rujambara","Urusagara","E117S78",30.4952509832022,-2.10237894775522
"Amajyaruguru","Gicumbi","Miyove","Mubuga","Murambo","E111S73",29.9523199219202,-1.59602654398743
"Iburengerazuba","Rusizi","Rwimbogo","Karenge","Batura","E100S84",28.94943718966,-2.62515409354329
"Iburasirazuba","Bugesera","Shyara","Rutare","Ruhanga","E112S80",29.9932567108953,-2.28237651981104
"Iburasirazuba","Kayonza","Nyamirama","Rurambi","Ruvumu","E118S77",30.528909646687,-1.94709634781806
"Amajyaruguru","Musanze","Nyange","Muhabura","Rugwiro","E108S71",29.6507088380716,-1.4395700588422
"Amajyepfo","Nyamagabe","Buruhukiro","Munini","Munini","E105S82",29.4104010930011,-2.41688613158482
"Amajyepfo","Kamonyi","Mugina","Jenda","Munini","E111S79",29.9435465528009,-2.13746482467417
"Amajyepfo","Muhanga","Kiyumba","Budende","Muduha","E110S76",29.7970154107571,-1.88103386665042
"Iburasirazuba","Kayonza","Nyamirama","Rurambi","Kabuye","E118S77",30.5176574773891,-1.96276689107525
"Iburengerazuba","Karongi","Gishyita","Musasa","Kabuga","E104S79",29.3132886297293,-2.15861525729996
"Amajyaruguru","Gicumbi","Rukomo","Kinyami","Rukomo","E113S73",30.1054254123975,-1.62917383745976
"Iburengerazuba","Karongi","Gitesi","Kirambo","Kirambo","E105S79",29.4235253007781,-2.11673150231507
"Amajyaruguru","Gicumbi","Bwisige","Bwisige","Nyarwina","E113S73",30.1414627806413,-1.57766314728958
"Iburasirazuba","Gatsibo","Remera","Rwarenga","Umunini","E116S75",30.3396333113576,-1.7534050110983
"Amajyepfo","Ruhango","Byimana","Muhororo","Mbuye","E109S79",29.7544324213692,-2.13789848476794
"Iburasirazuba","Ngoma","Mutenderi","Muzingira","Rwakandari","E117S81",30.509004996085,-2.29425840984743
"Iburengerazuba","Rusizi","Gikundamvura","Kizura","Gasharu","E101S85",29.0394984646268,-2.65302240095592
"Amajyaruguru","Gicumbi","Bukure","Rwesero","Nyarubira","E114S75",30.1932626882938,-1.80377454047959
"Amajyepfo","Kamonyi","Gacurabwenge","Gihinga","Nyagasozi","E111S77",29.9231610485285,-1.99961254242662
"Iburengerazuba","Nyabihu","Mukamira","Rurengeri","Rwankeri","E107S73",29.5313591051287,-1.58732890527018
"Amajyepfo","Gisagara","Musha","Kigarama","Nyesonga","E110S83",29.8293163669526,-2.53812296124207
"Amajyepfo","Kamonyi","Rugarika","Bihembe","Rubona","E111S77",29.9209162395746,-2.00861672638237
"Iburasirazuba","Nyagatare","Katabagemu","Nyakigando","Rebero","E116S71",30.3487030525524,-1.43774943731169
"Amajyepfo","Nyaruguru","Kibeho","Mubuga","Umurambi","E107S85",29.5819577879832,-2.67583189320445
"Amajyepfo","Nyanza","Kibilizi","Mututu","Kivugiza","E111S81",29.9550297281238,-2.31811695151016
"Iburengerazuba","Nyabihu","Jenda","Rega","Bihinga","E106S73",29.454832629866,-1.59787160295697
"Amajyepfo","Nyanza","Kibilizi","Mututu","Gicumbi","E111S81",29.9528285828886,-2.35194906134367
"Iburasirazuba","Nyagatare","Rukomo","Rurenge","Nyabwunyu","E115S70",30.2609174764884,-1.36464612406051
"Amajyaruguru","Rulindo","Masoro","Kabuga","Gisiza","E112S75",30.0603989956934,-1.7730945453483
"Iburengerazuba","Rusizi","Gikundamvura","Mpinga","Birindiro","E101S84",29.043936438456,-2.62143765912204
"Iburasirazuba","Gatsibo","Muhura","Taba","Gatare","E115S74",30.2698140135917,-1.72561208952522
"Iburasirazuba","Ngoma","Mugesera","Ntanga","Urukoki","E116S78",30.362362116438,-2.10327503418575
"Amajyaruguru","Burera","Rwerere","Rugari","Murambo","E110S72",29.8600260747096,-1.53868944671201
"Amajyepfo","Gisagara","Kigembe","Impinga","Rugeragere","E109S85",29.7756429042965,-2.70919672633315
"Iburasirazuba","Nyagatare","Katabagemu","Bayigaburire","Nyagahandagaza","E115S71",30.2743643004684,-1.4730439632926
"Amajyaruguru","Gicumbi","Mukarange","Cyamuganga","Rugarama","E113S72",30.1054633651114,-1.48931783887255
"Amajyepfo","Huye","Maraba","Shanga","Rutontwe","E108S83",29.6537106929356,-2.53650049722997
"Amajyepfo","Muhanga","Rongi","Ruhango","Rukoma","E109S75",29.727206013427,-1.82167890933255
"Iburasirazuba","Ngoma","Rukumberi","Rwintashya","Rwimpongo I","E115S79",30.3218871031943,-2.16377633248149
"Iburengerazuba","Rusizi","Gikundamvura","Kizura","Shanike","E101S85",29.0463092700582,-2.68244446024618
"Iburasirazuba","Nyagatare","Kiyombe","Karambo","Nyakabungo","E113S71",30.1280224516866,-1.4106066566215
"Amajyepfo","Muhanga","Nyarusange","Musongati","Kamanga","E108S78",29.6530676147504,-2.0692219280954
"Iburasirazuba","Rwamagana","Munyaga","Nkungu","Kabuye","E117S78",30.4433872737381,-2.04094201849352
"Amajyaruguru","Gakenke","Mugunga","Rutabo","Gacemeri","E108S74",29.6619025324626,-1.65856155642702
"Amajyepfo","Nyanza","Muyira","Nyundo","Jari","E111S81",29.8942839719596,-2.34913288639298
"Amajyepfo","Ruhango","Mwendo","Kamujisho","Nyarusange","E108S79",29.6914206701604,-2.15761271083135
"Iburasirazuba","Kayonza","Gahini","Kahi","Akabare","E119S75",30.6031818656268,-1.81932856028437
"Amajyaruguru","Gicumbi","Mutete","Musenyi","Muhororo","E113S74",30.1234385614097,-1.71508101388996
"Iburengerazuba","Rutsiro","Mushonyi","Kaguriro","Rwesero","E104S76",29.3040744730709,-1.85601507432055
"Amajyepfo","Muhanga","Cyeza","Makera","Kigaga","E109S78",29.77011318079,-2.05454240858577
"Amajyepfo","Muhanga","Mushishiro","Rwigerero","Nyanza","E108S77",29.6777806237132,-2.00851783078306
"Amajyepfo","Gisagara","Ndora","Mukande","Nkinda I","E110S83",29.8631157641675,-2.55198229484505
"Amajyaruguru","Gicumbi","Rukomo","Cyuru","Karengo","E113S73",30.1189339670618,-1.6541267475876
"Iburasirazuba","Rwamagana","Muyumbu","Ntebe","Gasave","E115S77",30.2834311917694,-1.9806535277763
"Iburengerazuba","Rusizi","Gitambi","Gahungeri","Nyakibingo","E101S84",28.9854307786972,-2.620940571659
"Amajyaruguru","Gakenke","Mataba","Buyange","Mubuga","E109S74",29.7767097332649,-1.71610577780842
"Umujyi wa Kigali","Gasabo","Jabana","Ngiryi","Jurwe","E113S76",30.0761827519693,-1.84544869419645
"Iburasirazuba","Kayonza","Mwiri","Nyawera","Murehe","E118S76",30.5378860755098,-1.88855069521
"Umujyi wa Kigali","Gasabo","Ndera","Mukuyu","Gasharu","E114S76",30.1775329527011,-1.88933911671294
"Iburengerazuba","Rutsiro","Murunda","Rugeyo","Kamusambi","E105S76",29.405353839105,-1.87276386370475
"Amajyepfo","Nyaruguru","Ruramba","Gabiro","Ryamuhumbi","E106S84",29.5075165055102,-2.60065133475584
"Amajyaruguru","Rulindo","Buyoga","Butare","Karambi","E112S74",30.0131053200253,-1.70944588429336
"Iburasirazuba","Bugesera","Mayange","Kibenga","Kindonyi","E113S79",30.1034718218418,-2.18867493335946
"Amajyepfo","Huye","Rwaniro","Nyamabuye","Kigarama","E108S82",29.6963450484569,-2.46013619079933
"Amajyaruguru","Rulindo","Tumba","Nyirabirori","Rugando","E111S74",29.9343007151737,-1.6748081704778
"Amajyepfo","Huye","Gishamvu","Ryakibogo","Gitwa","E109S84",29.7079120128295,-2.62278687013215
"Umujyi wa Kigali","Nyarugenge","Kanyinya","Taba","Rwakivumu","E112S76",29.9883850108708,-1.88292377789243
"Iburengerazuba","Nyabihu","Muringa","Gisizi","Kinyasenge","E106S75",29.511098763047,-1.74511279055558
"Amajyepfo","Huye","Karama","Gahororo","Nyarusange","E108S84",29.6313223639524,-2.59951160711565
"Iburasirazuba","Nyagatare","Musheri","Rugarama Ii","Rwenyana","E116S68",30.4030566435586,-1.12038574418274
"Amajyepfo","Kamonyi","Mugina","Mbati","Mikamba","E111S79",29.9367712404997,-2.11708889100525
"Iburengerazuba","Karongi","Gitesi","Gasharu","Rwintare","E105S79",29.4122983248008,-2.14371840400822
"Iburasirazuba","Nyagatare","Katabagemu","Nyakigando","Rebero","E116S71",30.3622241128003,-1.42436293739915
"Amajyepfo","Muhanga","Kabacuzi","Ngarama","Kabuga","E109S77",29.7205294429201,-1.97733143978495
"Iburasirazuba","Kayonza","Kabarondo","Cyabajwa","Rutagara","E118S77",30.5537299152576,-2.00599661497388
"Iburengerazuba","Rutsiro","Rusebeya","Mberi","Kabeza","E106S77",29.4931743265964,-1.95936567965061
"Iburasirazuba","Ngoma","Rukumberi","Gituza","Gitesanyi","E115S79",30.3061616272802,-2.19745918420508
"Iburengerazuba","Ngororero","Ndaro","Kibanda","Kimirehe","E107S77",29.5697370287882,-2.0120039330719
"Amajyepfo","Nyaruguru","Rusenge","Raranzige","Ntanda","E108S85",29.6224352021331,-2.65587583039628
"Umujyi wa Kigali","Nyarugenge","Kanyinya","Nyamweru","Gatare","E112S76",30.0199258451344,-1.91933902208448
"Amajyaruguru","Gakenke","Karambo","Karambo","Gatare","E110S73",29.8262396966607,-1.61280486343206
"Iburengerazuba","Rutsiro","Rusebeya","Mberi","Kabeza","E106S77",29.4909249622644,-1.96160171273335
"Iburasirazuba","Kirehe","Nasho","Cyambwe","Gicaca","E120S79",30.729553740526,-2.12285989758402
"Amajyepfo","Gisagara","Ndora","Gisagara","Rutonde","E110S84",29.8384118100448,-2.58335482007856
"Iburasirazuba","Nyagatare","Rwempasha","Kazaza","Gakindo","E115S68",30.3219406480978,-1.14655736559129
"Iburengerazuba","Nyamasheke","Karambi","Kabuga","Rugano","E103S81",29.2144436847974,-2.30674724365191
"Iburasirazuba","Bugesera","Mayange","Mbyo","Rugarama","E114S80",30.1530546164451,-2.2230101926824
"Amajyaruguru","Musanze","Cyuve","Bukinanyana","Mwirongi","E108S72",29.6619406791105,-1.48932289856734
"Amajyepfo","Nyamagabe","Musange","Masizi","Murehe","E107S80",29.5947463990733,-2.26053914008187
"Iburasirazuba","Ngoma","Mugesera","Ntanga","Urukoki","E116S78",30.3488485514626,-2.10313773418341
"Iburasirazuba","Nyagatare","Rwimiyaga","Rwimiyaga","Gakoma","E117S69",30.4299461575205,-1.23793023710378
"Amajyepfo","Huye","Huye","Muyogoro","Agasharu","E108S84",29.6853753888144,-2.61129262462413
"Amajyaruguru","Rulindo","Masoro","Kigarama","Gacyamo","E113S75",30.0626651677846,-1.82500736166552
"Amajyepfo","Nyamagabe","Kitabi","Shaba","Gakoko","E106S84",29.4512028076516,-2.57982519858649
"Amajyaruguru","Gicumbi","Nyamiyaga","Karambo","Murama","E113S74",30.1392013736919,-1.71749829755893
"Iburengerazuba","Ngororero","Ndaro","Kabageshi","Kabuga","E107S77",29.6034727457749,-1.9716962603096
"Iburasirazuba","Bugesera","Kamabuye","Biharagu","Muyigi","E114S82",30.1826233214162,-2.41961508745076
"Amajyaruguru","Burera","Cyeru","Ndongozi","Nyamusanze","E110S72",29.8285051143287,-1.5473963918495
"Iburengerazuba","Nyamasheke","Mahembe","Nyagatare","Nyakabande","E104S80",29.2953719390059,-2.23747591954425
"Iburasirazuba","Kayonza","Kabare","Rubimba","Kabeza","E119S78",30.6213934827414,-2.09917465312478
"Iburengerazuba","Nyamasheke","Kagano","Gako","Rwisovu","E102S81",29.1447476860987,-2.35355145409033
"Amajyaruguru","Gicumbi","Rukomo","Gisiza","Karambi","E113S73",30.1279465815413,-1.60459216038238
"Amajyepfo","Nyamagabe","Uwinkingi","Gahira","Gahira","E106S83",29.4757565368632,-2.46714917515044
"Iburasirazuba","Nyagatare","Rwimiyaga","Nyarupfubire","Nyakagando Ii","E116S69",30.4051344105687,-1.273738109208
"Amajyepfo","Huye","Rwaniro","Shyunga","Karugumya","E109S82",29.7368255824553,-2.43568029932592
"Amajyaruguru","Gicumbi","Shangasha","Kitazigurwa","Gacyamo","E113S72",30.0896791363547,-1.55005880197327
"Iburasirazuba","Bugesera","Ntarama","Kibungo","Ruhengeri","E112S78",30.0470659722936,-2.08206606597765
"Iburengerazuba","Rusizi","Butare","Rwambogo","Rutovu","E102S84",29.1091133010498,-2.57908179429557
"Iburasirazuba","Kayonza","Kabarondo","Kabura","Kanyegenyege","E118S78",30.5154546932867,-2.02815325334903
"Iburengerazuba","Ngororero","Muhanda","Nganzo","Murehe","E107S75",29.5403720404604,-1.80633151349402
"Iburasirazuba","Ngoma","Rukumberi","Ntovi","Ntovi","E116S79",30.3354242044372,-2.18421707649758
"Iburengerazuba","Karongi","Ruganda","Kabingo","Bugarura","E106S80",29.5068951372215,-2.20554516772161
"Umujyi wa Kigali","Gasabo","Jabana","Kabuye","Rebero","E112S76",30.0536811458899,-1.88132068226144
"Iburasirazuba","Gatsibo","Kiziguro","Agakomeye","Isangano","E116S75",30.3824304936433,-1.77866215373471
"Amajyaruguru","Gakenke","Rushashi","Joma","Mataba","E110S74",29.8487487177615,-1.7010259468536
"Amajyaruguru","Gakenke","Busengo","Butereri","Rubaga","E109S73",29.718182049187,-1.61849837871816
"Amajyepfo","Gisagara","Ndora","Dahwe","Twarubona","E110S84",29.8722272364747,-2.60398571076635
"Iburasirazuba","Nyagatare","Kiyombe","Kabungo","Rwamushe","E113S71",30.0987452893318,-1.41706732114954
"Amajyepfo","Nyaruguru","Munini","Giheta","Gasare","E107S85",29.5303027713564,-2.72956194722399
"Amajyaruguru","Burera","Gatebe","Musenda","Sabukima","E112S73",29.9815943008537,-1.57376424753459
"Iburengerazuba","Rutsiro","Mukura","Kageyo","Site Mukura ya 1","E106S77",29.4977056642351,-2.00455319800395
"Iburasirazuba","Kirehe","Mpanga","Nyakabungo","Cyamuhabura","E121S78",30.8151376616105,-2.09444684020622
"Iburengerazuba","Rubavu","Busasamana","Kageshi","Rwankuba","E104S73",29.3197977307709,-1.6101209831311
"Iburasirazuba","Bugesera","Rilima","Kimaranzara","Kivumu","E114S79",30.218294465166,-2.16724975403077
"Iburasirazuba","Bugesera","Mwogo","Rugunga","Rukira","E113S78",30.1393649466871,-2.05590671053124
"Amajyaruguru","Rulindo","Bushoki","Gasiza","Gitwa","E111S74",29.9050348373191,-1.72640743405393
"Iburasirazuba","Bugesera","Mwogo","Kagasa","Rubumba","E113S78",30.1213642031215,-2.07152103626638
"Amajyepfo","Nyamagabe","Kitabi","Kagano","Kintobo","E105S83",29.4286045343097,-2.5322048768575
"Amajyaruguru","Gicumbi","Nyamiyaga","Gahumuliza","Majyambere","E113S74",30.1099263795514,-1.66756932259141
"Umujyi wa Kigali","Gasabo","Rutunga","Kigabiro","Kamusare","E114S76",30.2067945369108,-1.86030975120362
"Iburengerazuba","Nyamasheke","Rangiro","Jurwe","Gasebeya","E102S82",29.1245675683013,-2.40305665237626
"Amajyepfo","Gisagara","Mamba","Kabumbwe","Munopfu","E111S82",29.9507559059933,-2.46026386255018
"Iburasirazuba","Rwamagana","Gishali","Bwinsanga","Shaburondo","E117S76",30.4252795436251,-1.916695617054
"Amajyaruguru","Musanze","Nyange","Ninda","Kabara","E108S71",29.6304573585815,-1.42583001515591
"Iburasirazuba","Gatsibo","Kabarore","Kabeza","Mishenyi","E116S73",30.366656392253,-1.622872334659
"Iburasirazuba","Gatsibo","Kageyo","Gituza","Kabacuzi","E115S74",30.2833244084899,-1.70319629577094
"Amajyepfo","Nyanza","Rwabicuma","Mushirarungu","Nyabubare","E109S81",29.7119529603519,-2.36772781847912
"Amajyepfo","Muhanga","Shyogwe","Ruli","Munyinya","E109S78",29.7903840656118,-2.06602193723021
"Amajyepfo","Kamonyi","Karama","Bitare","Kajevuba","E110S77",29.8488285060602,-1.94472611486986
"Iburengerazuba","Karongi","Rubengera","Mataba","Mufumbezi","E105S78",29.3739369857853,-2.02823014000135
"Iburasirazuba","Bugesera","Mayange","Mbyo","Rugarama","E114S80",30.1575787229285,-2.23884968754927
"Amajyepfo","Ruhango","Mwendo","Mutara","Mbunduye","E108S79",29.6576331907047,-2.13697872454945
"Amajyepfo","Muhanga","Nyarusange","Mbiriri","Karehe","E108S78",29.6755647973116,-2.0536366534764
"Amajyepfo","Ruhango","Mwendo","Gafunzo","Ruhamagariro","E108S79",29.6959449511352,-2.17796969635802
"Iburasirazuba","Kayonza","Mukarange","Nyagatovu","Gatagara","E117S76",30.4905929812227,-1.90609817927152
"Amajyaruguru","Gakenke","Busengo","Butereri","Rwinkuba","E109S73",29.7226839548539,-1.62079941331339
"Amajyepfo","Huye","Karama","Buhoro","Nyamikaba","E108S84",29.6267882757266,-2.58366617458313
"Iburasirazuba","Nyagatare","Nyagatare","Nyagatare","Mirama I","E115S70",30.3262599713554,-1.32475139222133
"Amajyepfo","Nyamagabe","Musange","Jenda","Nyakirambi","E107S81",29.5948062138462,-2.30568826188955
"Amajyaruguru","Gicumbi","Mutete","Kabeza","Merezo","E113S75",30.1009251263291,-1.74868999999801
"Amajyepfo","Nyanza","Kigoma","Mulinja","Sabununga","E111S81",29.8964662501229,-2.30175732355729
"Umujyi wa Kigali","Gasabo","Jabana","Ngiryi","Kiberinka","E113S76",30.0851879339222,-1.84102737630073
"Amajyaruguru","Gicumbi","Giti","Murehe","Kigabiro","E115S75",30.2473037681938,-1.78177155783934
"Amajyepfo","Huye","Ngoma","Butare","Buye","E109S84",29.7506412993665,-2.60060280799922
"Iburengerazuba","Karongi","Rubengera","Gitwa","Kibande","E106S78",29.4550022292985,-2.08090377875229
"Umujyi wa Kigali","Gasabo","Nduba","Muremure","Gatobotobo","E113S76",30.1122152611485,-1.85709301028003
"Iburasirazuba","Kayonza","Rwinkwavu","Mbarara","Mbarara Ii","E118S77",30.5807343840253,-1.97019278614557
